Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,FDR,PI_1,PI_N,PI_2,B365_1,B365_N,B365_2
13/12/08,2008,Toulouse,St Etienne,3,1,H,2.42,3.01,3.79,2.0,3.0,3.8
13/12/08,2008,Valenciennes,Monaco,3,1,H,2.6,3.1,3.21,2.75,3.0,2.8
10/12/08,2008,Nice,Grenoble,0,0,D,1.72,3.43,6.08,1.67,3.4,5.0
07/12/08,2008,Paris SG,Le Mans,3,1,H,1.78,3.47,6.14,1.75,3.25,6.5
07/12/08,2008,Grenoble,Auxerre,0,0,D,2.43,3.0,3.49,2.38,3.0,3.25
07/12/08,2008,Lorient,Nancy,1,0,H,2.17,3.01,4.32,2.2,3.1,3.75
07/12/08,2008,Monaco,Sochaux,1,1,D,2.02,3.2,4.4,1.83,3.25,4.75
06/12/08,2008,Nantes,Lyon,2,1,H,4.97,3.28,1.9,4.75,3.25,1.91
06/12/08,2008,Caen,Rennes,1,1,D,2.77,3.0,3.01,2.63,3.0,2.75
06/12/08,2008,Lille,Toulouse,1,1,D,1.83,3.42,5.3,1.73,3.2,5.0
06/12/08,2008,Marseille,Nice,2,1,H,1.81,3.43,5.63,1.67,3.1,5.5
06/12/08,2008,St Etienne,Le Havre,2,0,H,1.71,3.55,5.87,1.75,3.4,5.25
05/12/08,2008,Bordeaux,Valenciennes,2,1,H,1.43,4.33,10.5,1.4,4.0,9.5
30/11/08,2008,Rennes,Paris SG,1,0,H,2.4,2.93,3.63,2.25,2.9,3.5
30/11/08,2008,Nancy,St Etienne,1,2,A,2.13,3.09,4.32,2.04,3.1,4.2
30/11/08,2008,Toulouse,Marseille,0,0,D,3.46,3.15,2.35,3.5,3.0,2.2
29/11/08,2008,Sochaux,Bordeaux,0,0,D,3.59,3.16,2.25,3.5,2.9,2.2
29/11/08,2008,Auxerre,Monaco,0,1,A,2.24,3.05,3.86,2.2,3.0,3.25
29/11/08,2008,Le Havre,Nantes,0,2,A,2.35,3.06,3.55,2.4,3.1,3.1
29/11/08,2008,Le Mans,Caen,2,0,H,2.22,3.05,3.95,2.1,2.9,3.8
29/11/08,2008,Lille,Lorient,1,1,D,1.62,3.82,6.65,1.55,3.6,6.5
29/11/08,2008,Lyon,Valenciennes,0,0,D,1.26,5.53,14.45,1.25,5.0,15.0
23/11/08,2008,Marseille,Lille,2,2,D,1.91,3.26,4.88,1.8,3.25,4.75
23/11/08,2008,Monaco,Le Mans,3,0,H,2.31,3.05,3.69,2.25,3.1,3.5
23/11/08,2008,Nantes,Nancy,0,1,A,2.31,3.18,3.72,2.38,2.88,3.25
22/11/08,2008,Paris SG,Lyon,1,0,H,2.95,3.04,2.75,3.1,3.1,2.5
22/11/08,2008,Bordeaux,Rennes,1,1,D,2.04,3.18,4.58,1.91,2.9,4.33
22/11/08,2008,Caen,Auxerre,1,0,H,2.06,3.28,4.08,2.1,2.9,3.6
22/11/08,2008,Grenoble,Le Havre,0,0,D,2.15,3.14,4.08,2.04,2.9,4.33
22/11/08,2008,Lorient,Toulouse,1,0,H,2.45,3.04,3.33,2.38,3.0,3.2
22/11/08,2008,St Etienne,Nice,0,1,A,2.25,3.31,3.56,2.25,3.1,3.5
22/11/08,2008,Valenciennes,Sochaux,2,2,D,2.58,3.05,3.22,2.29,3.0,3.1
16/11/08,2008,Lyon,Bordeaux,2,1,H,1.77,3.47,5.37,1.73,3.2,5.0
16/11/08,2008,Nice,Nantes,2,1,H,1.98,3.29,4.72,1.73,3.2,5.75
16/11/08,2008,Rennes,Monaco,2,1,H,1.81,3.42,5.42,1.75,3.3,5.5
15/11/08,2008,Lille,St Etienne,3,0,H,1.76,3.36,5.87,1.73,3.2,5.0
15/11/08,2008,Auxerre,Sochaux,1,0,H,2.02,3.13,4.42,1.91,2.88,4.5
15/11/08,2008,Le Havre,Paris SG,1,3,A,3.42,2.95,2.49,3.3,3.0,2.29
15/11/08,2008,Le Mans,Valenciennes,1,0,H,1.67,3.44,6.45,1.67,3.3,6.0
15/11/08,2008,Marseille,Lorient,2,3,A,1.42,4.42,9.9,1.4,4.5,9.0
15/11/08,2008,Nancy,Caen,1,1,D,2.06,3.05,4.8,2.0,3.1,4.2
15/11/08,2008,Toulouse,Grenoble,2,0,H,2.0,3.11,4.79,2.0,3.1,4.2
09/11/08,2008,Paris SG,Lille,1,0,H,2.27,2.96,3.99,2.1,2.9,3.6
09/11/08,2008,St Etienne,Rennes,0,3,A,2.45,3.02,3.45,2.35,2.88,3.1
09/11/08,2008,Valenciennes,Nancy,0,1,A,2.52,2.97,3.37,2.1,2.9,3.6
08/11/08,2008,Nantes,Toulouse,1,1,D,2.44,3.05,3.4,2.6,2.88,2.8
08/11/08,2008,Bordeaux,Auxerre,2,0,H,1.57,3.76,8.07,1.6,3.3,6.0
08/11/08,2008,Caen,Le Havre,0,1,A,1.75,3.41,6.31,1.6,3.3,6.0
08/11/08,2008,Grenoble,Marseille,0,3,A,4.13,3.18,2.12,3.1,3.0,2.29
08/11/08,2008,Lorient,Nice,0,1,A,2.52,3.08,3.28,2.35,2.88,3.1
08/11/08,2008,Monaco,Lyon,0,1,A,4.33,3.49,1.93,3.8,3.0,2.0
08/11/08,2008,Sochaux,Le Mans,2,1,H,2.57,3.08,3.06,2.65,2.9,2.7
02/11/08,2008,Lyon,Le Mans,2,0,H,1.44,4.9,8.19,1.44,3.75,7.5
02/11/08,2008,Le Havre,Monaco,2,3,A,2.54,3.02,3.21,2.4,2.9,3.0
02/11/08,2008,Rennes,Sochaux,1,0,H,1.67,3.67,6.55,1.73,3.2,5.0
01/11/08,2008,Marseille,St Etienne,3,1,H,1.54,4.01,7.1,1.53,3.6,6.0
01/11/08,2008,Auxerre,Valenciennes,0,0,D,1.87,3.34,5.22,1.83,3.0,4.5
01/11/08,2008,Lille,Nantes,2,0,H,1.6,3.59,7.32,1.73,3.25,4.75
01/11/08,2008,Lorient,Grenoble,1,1,D,2.15,3.04,4.15,2.2,2.88,3.4
01/11/08,2008,Nancy,Bordeaux,1,0,H,3.06,3.1,2.62,2.8,2.88,2.6
01/11/08,2008,Nice,Paris SG,1,0,H,2.6,2.9,3.27,2.4,2.88,3.0
01/11/08,2008,Toulouse,Caen,0,1,A,2.19,3.11,3.96,1.95,2.9,4.2
29/10/08,2008,St Etienne,Lorient,1,4,A,1.75,3.33,6.22,1.73,3.1,5.0
29/10/08,2008,Caen,Nice,1,1,D,2.06,3.24,4.4,2.25,2.88,3.25
29/10/08,2008,Grenoble,Lille,0,0,D,2.92,3.06,2.69,2.4,2.88,3.0
29/10/08,2008,Le Mans,Auxerre,0,2,A,1.78,3.44,5.38,1.95,3.0,4.0
29/10/08,2008,Monaco,Nancy,3,1,H,2.43,3.06,3.54,2.1,2.8,3.8
29/10/08,2008,Nantes,Marseille,1,1,D,3.99,3.1,2.19,3.0,3.0,2.29
29/10/08,2008,Paris SG,Toulouse,0,1,A,1.76,3.37,5.64,1.95,3.0,4.0
29/10/08,2008,Sochaux,Lyon,0,2,A,5.9,3.48,1.76,4.75,3.25,1.73
29/10/08,2008,Valenciennes,Rennes,0,0,D,3.24,3.17,2.46,2.5,3.0,2.75
28/10/08,2008,Bordeaux,Le Havre,4,0,H,1.4,4.99,11.26,1.36,4.33,7.5
26/10/08,2008,Marseille,Paris SG,2,4,A,1.87,3.45,4.88,1.73,3.25,4.75
26/10/08,2008,Nancy,Sochaux,1,1,D,2.1,3.15,4.09,1.91,3.0,4.2
26/10/08,2008,St Etienne,Grenoble,0,2,A,1.72,3.59,5.8,1.73,3.2,5.0
25/10/08,2008,Toulouse,Monaco,0,0,D,2.13,3.18,4.05,2.0,3.1,3.7
25/10/08,2008,Auxerre,Lyon,0,0,D,4.41,3.38,1.96,4.0,3.3,1.83
25/10/08,2008,Le Havre,Valenciennes,2,1,H,2.16,3.15,3.99,2.1,2.9,3.6
26/10/08,2008,Lille,Caen,2,2,D,1.69,3.71,5.94,1.73,3.0,5.5
25/10/08,2008,Lorient,Nantes,3,0,H,2.16,3.16,4.0,2.2,3.0,3.25
25/10/08,2008,Nice,Bordeaux,2,2,D,2.93,3.05,2.76,2.6,3.0,2.63
25/10/08,2008,Rennes,Le Mans,2,2,D,2.0,3.3,4.4,2.0,3.0,3.8
19/10/08,2008,Valenciennes,Marseille,1,3,A,3.74,3.1,2.24,3.5,3.2,2.0
19/10/08,2008,Auxerre,Rennes,0,0,D,2.5,3.07,3.28,2.38,2.9,3.0
19/10/08,2008,Le Mans,Nancy,2,0,H,2.22,2.99,4.05,2.1,2.9,3.6
18/10/08,2008,Lyon,Lille,2,2,D,1.57,3.85,8.6,1.5,3.5,7.0
18/10/08,2008,Bordeaux,Toulouse,2,1,H,1.63,3.64,7.01,1.62,3.4,5.5
18/10/08,2008,Caen,Grenoble,2,2,D,1.91,3.3,4.94,1.8,3.0,4.75
18/10/08,2008,Monaco,Nice,1,2,A,2.22,3.11,3.87,2.2,2.88,3.4
18/10/08,2008,Nantes,St Etienne,1,0,H,2.82,2.95,2.97,2.5,3.0,2.75
18/10/08,2008,Paris SG,Lorient,3,2,H,1.66,3.58,6.45,1.62,3.2,6.0
18/10/08,2008,Sochaux,Le Havre,1,1,D,1.87,3.24,5.01,1.75,2.9,5.5
05/10/08,2008,Nancy,Paris SG,1,1,D,2.44,2.99,3.57,2.29,2.88,3.2
05/10/08,2008,Rennes,Lyon,3,0,H,4.07,3.26,2.09,3.0,3.25,2.2
05/10/08,2008,St Etienne,Monaco,2,0,H,1.93,3.29,4.8,2.0,3.0,3.8
04/10/08,2008,Lille,Valenciennes,1,0,H,1.63,3.7,6.84,1.62,3.25,6.0
04/10/08,2008,Grenoble,Nantes,0,1,A,2.11,3.15,4.17,2.0,3.0,3.8
04/10/08,2008,Le Havre,Le Mans,1,2,A,2.66,2.97,3.14,2.5,3.0,2.75
04/10/08,2008,Lorient,Bordeaux,1,2,A,3.47,3.07,2.38,3.0,2.9,2.38
04/10/08,2008,Marseille,Caen,2,1,H,1.51,3.94,8.02,1.57,3.4,6.0
04/10/08,2008,Nice,Sochaux,1,1,D,1.99,3.09,4.55,1.73,3.0,5.5
04/10/08,2008,Toulouse,Auxerre,1,0,H,2.25,3.08,4.05,1.91,2.9,4.33
28/09/08,2008,Bordeaux,St Etienne,1,1,D,1.94,3.21,5.18,1.73,3.25,4.75
28/09/08,2008,Monaco,Lille,0,2,A,2.4,3.05,3.67,2.25,2.88,3.3
28/09/08,2008,Valenciennes,Toulouse,0,1,A,2.25,2.99,4.12,2.2,3.1,3.2
27/09/08,2008,Paris SG,Grenoble,0,1,A,1.61,3.67,7.1,1.62,3.2,6.0
27/09/08,2008,Auxerre,Le Havre,3,0,H,1.96,3.24,4.72,1.83,3.1,4.33
27/09/08,2008,Caen,Nantes,3,0,H,2.06,3.14,4.26,1.8,3.0,4.75
27/09/08,2008,Le Mans,Marseille,1,1,D,3.04,3.11,2.54,3.1,3.0,2.29
27/09/08,2008,Lyon,Nancy,2,1,H,1.45,4.23,10.26,1.4,3.75,8.5
27/09/08,2008,Rennes,Nice,1,0,H,2.02,3.1,4.74,2.1,2.88,3.75
27/09/08,2008,Sochaux,Lorient,1,1,D,2.02,3.1,4.91,2.1,2.88,3.75
21/09/08,2008,Marseille,Monaco,0,0,D,1.54,3.65,8.0,1.57,3.4,6.0
21/09/08,2008,Nancy,Rennes,0,0,D,2.21,3.08,3.97,2.0,2.88,4.0
21/09/08,2008,St Etienne,Paris SG,1,0,H,2.4,3.02,3.49,2.4,2.88,3.0
20/09/08,2008,Nice,Le Mans,2,2,D,2.09,2.96,4.58,1.91,3.0,4.2
20/09/08,2008,Grenoble,Bordeaux,0,1,A,3.26,3.01,2.52,3.25,2.9,2.25
20/09/08,2008,Le Havre,Lyon,0,1,A,5.61,3.48,1.77,5.0,3.4,1.67
20/09/08,2008,Lille,Auxerre,3,2,H,1.89,3.24,5.15,1.8,2.88,5.25
20/09/08,2008,Lorient,Caen,1,1,D,2.14,3.06,4.17,2.2,2.8,3.5
20/09/08,2008,Nantes,Valenciennes,2,0,H,2.06,3.14,4.18,2.1,3.0,3.5
20/09/08,2008,Toulouse,Sochaux,2,1,H,2.47,2.94,3.51,2.0,2.88,4.0
14/09/08,2008,Paris SG,Nantes,1,0,H,1.57,3.7,8.03,1.57,3.4,6.0
14/09/08,2008,Caen,St Etienne,2,0,H,2.68,2.96,3.07,2.5,2.88,2.9
14/09/08,2008,Sochaux,Lille,1,1,D,2.45,3.02,3.45,2.29,3.0,3.1
13/09/08,2008,Bordeaux,Marseille,1,1,D,2.36,3.07,3.54,2.29,3.0,3.1
13/09/08,2008,Auxerre,Nancy,1,1,D,2.35,2.99,3.64,2.4,2.9,3.0
13/09/08,2008,Le Mans,Toulouse,1,2,A,1.93,3.25,4.82,1.83,3.2,4.33
13/09/08,2008,Lyon,Nice,3,2,H,1.4,4.21,12.07,1.36,4.0,9.0
13/09/08,2008,Monaco,Lorient,2,0,H,2.09,3.13,4.05,2.0,3.0,3.8
13/09/08,2008,Rennes,Le Havre,1,1,D,1.69,3.58,6.4,1.62,3.4,5.5
13/09/08,2008,Valenciennes,Grenoble,1,1,D,2.04,3.15,4.43,2.15,3.0,3.4
31/08/08,2008,St Etienne,Lyon,0,1,A,3.28,3.36,2.33,3.0,3.4,2.15
31/08/08,2008,Lille,Bordeaux,2,1,H,2.94,2.97,2.84,2.63,3.0,2.6
31/08/08,2008,Toulouse,Rennes,0,0,D,2.52,3.18,3.12,2.38,3.0,2.9
30/08/08,2008,Marseille,Sochaux,2,1,H,1.48,4.3,8.22,1.44,4.0,6.5
30/08/08,2008,Caen,Paris SG,0,1,A,2.69,3.13,2.95,2.5,2.88,2.88
30/08/08,2008,Grenoble,Monaco,1,0,H,2.5,2.98,3.24,2.38,3.1,2.88
30/08/08,2008,Lorient,Auxerre,0,2,A,2.04,3.15,4.2,1.91,3.1,4.0
30/08/08,2008,Nancy,Le Havre,2,1,H,1.75,3.55,5.68,1.73,3.0,5.5
30/08/08,2008,Nantes,Le Mans,1,4,A,2.15,3.15,4.29,2.29,2.88,3.2
30/08/08,2008,Nice,Valenciennes,2,0,H,1.88,3.22,5.25,1.73,3.2,5.0
24/08/08,2008,Bordeaux,Nantes,2,0,H,,,,1.5,3.6,6.5
24/08/08,2008,Auxerre,Nice,0,1,A,,,,2.1,3.0,3.5
24/08/08,2008,Rennes,Lille,2,1,H,,,,2.15,2.9,3.5
23/08/08,2008,Lyon,Grenoble,2,0,H,1.31,5.18,13.4,1.29,4.5,10.0
23/08/08,2008,Le Havre,Marseille,0,1,A,4.07,3.08,2.15,3.7,3.0,2.04
23/08/08,2008,Le Mans,St Etienne,1,0,H,,,,2.29,3.0,3.0
23/08/08,2008,Monaco,Caen,1,1,D,2.0,3.17,4.23,1.73,3.25,4.75
23/08/08,2008,Nancy,Toulouse,0,0,D,,,,1.85,3.1,4.2
23/08/08,2008,Sochaux,Paris SG,1,1,D,,,,2.7,2.9,2.6
24/08/08,2008,Valenciennes,Lorient,3,1,H,,,,2.2,2.9,3.4
17/08/08,2008,Marseille,Auxerre,4,0,H,,,,1.57,3.6,6.5
17/08/08,2008,Grenoble,Rennes,1,0,H,,,,2.88,2.9,2.7
17/08/08,2008,Lorient,Lyon,0,0,D,,,,4.75,3.4,1.8
16/08/08,2008,Paris SG,Bordeaux,1,0,H,,,,2.5,2.9,3.1
16/08/08,2008,Caen,Valenciennes,3,1,H,,,,2.1,3.0,4.0
16/08/08,2008,Lille,Le Mans,1,3,A,,,,1.91,3.25,4.33
16/08/08,2008,Nantes,Monaco,1,1,D,,,,2.5,3.0,3.0
16/08/08,2008,Nice,Nancy,2,1,H,,,,2.37,2.8,3.1
16/08/08,2008,St Etienne,Sochaux,2,1,H,,,,1.83,3.1,4.33
16/08/08,2008,Toulouse,Le Havre,2,1,H,,,,2.15,3.1,3.6
10/08/08,2008,Lyon,Toulouse,3,0,H,,,,1.3,4.75,13.0
09/08/08,2008,Auxerre,Nantes,2,1,H,2.33,3.07,3.64,2.1,3.1,3.75
09/08/08,2008,Bordeaux,Caen,2,1,H,1.53,3.94,8.07,1.5,3.75,7.5
09/08/08,2008,Le Havre,Nice,1,0,H,2.4,3.01,3.56,2.04,3.1,4.0
09/08/08,2008,Le Mans,Lorient,0,1,A,2.2,3.1,3.95,2.04,3.1,4.0
09/08/08,2008,Monaco,Paris SG,1,0,H,2.67,3.0,3.08,2.5,2.9,3.1
09/08/08,2008,Nancy,Lille,0,0,D,,,,2.1,3.0,3.3
09/08/08,2008,Rennes,Marseille,4,4,D,,,,2.7,3.0,2.8
09/08/08,2008,Sochaux,Grenoble,1,2,A,,,,1.75,3.3,5.25
09/08/08,2008,Valenciennes,St Etienne,1,0,H,,,,2.38,2.9,2.9
17/05/08,2007,Auxerre,Lyon,1,3,A,7.75,3.8,1.57,6.0,3.5,1.53
17/05/08,2007,Lens,Bordeaux,2,2,D,2.97,3.55,2.43,2.5,3.4,2.5
17/05/08,2007,Lorient,Lille,1,1,D,3.84,3.21,2.18,2.6,3.1,2.6
17/05/08,2007,Marseille,Strasbourg,4,3,H,1.21,6.92,16.36,1.2,6.0,10.0
17/05/08,2007,Metz,Le Mans,4,3,H,3.72,3.24,2.21,3.25,2.88,2.29
17/05/08,2007,Nancy,Rennes,2,3,A,1.72,3.64,5.73,1.62,3.25,6.0
17/05/08,2007,Nice,Caen,3,1,H,2.06,3.42,3.97,1.91,3.25,3.75
17/05/08,2007,Sochaux,Paris SG,1,2,A,3.86,3.38,2.11,3.5,3.25,2.0
17/05/08,2007,St Etienne,Monaco,4,0,H,1.52,4.43,6.74,1.73,3.25,4.5
17/05/08,2007,Toulouse,Valenciennes,2,1,H,1.42,4.78,8.52,1.4,3.75,8.0
10/05/08,2007,Bordeaux,Sochaux,2,0,H,1.44,4.55,8.65,1.44,3.5,8.5
10/05/08,2007,Le Mans,Marseille,0,0,D,3.74,3.42,2.12,3.0,3.0,2.35
10/05/08,2007,Lille,Lens,2,1,H,2.24,3.25,3.5,2.2,3.0,3.25
10/05/08,2007,Lyon,Nancy,1,0,H,1.45,4.5,8.53,1.4,3.75,8.5
10/05/08,2007,Metz,Lorient,1,2,A,2.87,3.18,2.72,2.8,2.8,2.6
10/05/08,2007,Monaco,Auxerre,3,0,H,2.47,2.74,3.83,2.2,2.8,3.5
10/05/08,2007,Paris SG,St Etienne,1,1,D,1.89,3.6,4.48,1.8,3.0,4.75
10/05/08,2007,Rennes,Toulouse,2,1,H,2.1,3.4,3.83,2.1,3.0,3.5
10/05/08,2007,Strasbourg,Caen,1,4,A,2.25,3.2,3.7,2.1,3.2,3.2
10/05/08,2007,Valenciennes,Nice,1,2,A,2.29,3.19,3.57,2.2,2.8,3.5
04/05/08,2007,Marseille,Bordeaux,1,2,A,2.13,3.36,3.79,2.0,3.0,3.75
04/05/08,2007,St Etienne,Lille,0,0,D,2.17,3.23,3.84,2.04,3.0,3.6
03/05/08,2007,Auxerre,Valenciennes,2,0,H,1.8,3.47,5.23,1.8,3.0,4.75
03/05/08,2007,Caen,Rennes,2,2,D,2.69,2.99,3.01,2.4,3.0,2.88
03/05/08,2007,Lens,Monaco,0,0,D,1.76,3.56,5.34,1.7,3.3,5.0
03/05/08,2007,Lorient,Le Mans,0,0,D,2.47,3.04,3.28,2.25,2.9,3.25
03/05/08,2007,Nancy,Strasbourg,3,0,H,1.54,3.89,7.5,1.57,3.5,5.5
03/05/08,2007,Sochaux,Metz,0,0,D,1.47,4.25,8.06,1.53,3.6,6.0
03/05/08,2007,Toulouse,Paris SG,1,1,D,2.76,2.97,2.95,2.6,2.9,2.7
03/05/08,2007,Nice,Lyon,0,0,D,4.92,3.49,1.82,4.0,3.25,1.85
27/04/08,2007,Monaco,Marseille,2,3,A,3.26,3.17,2.45,2.75,2.88,2.6
27/04/08,2007,Valenciennes,Nancy,1,1,D,2.52,3.1,3.19,2.5,2.8,2.9
26/04/08,2007,Bordeaux,Nice,0,0,D,1.54,3.85,7.81,1.57,3.6,5.5
26/04/08,2007,Le Mans,Lens,3,2,H,2.39,3.13,3.37,2.29,3.0,3.0
26/04/08,2007,Lille,Toulouse,3,2,H,1.94,3.28,4.78,1.91,3.2,3.75
26/04/08,2007,Lyon,Caen,2,2,D,1.3,5.29,13.57,1.33,4.5,8.5
26/04/08,2007,Metz,St Etienne,0,1,A,4.66,3.28,1.97,3.75,3.2,1.91
26/04/08,2007,Rennes,Strasbourg,3,0,H,1.71,3.6,5.62,1.8,3.0,4.33
26/04/08,2007,Sochaux,Lorient,1,1,D,1.91,3.28,4.99,1.91,3.2,3.75
26/04/08,2007,Paris SG,Auxerre,3,1,H,1.78,3.44,5.61,1.8,3.0,4.33
20/04/08,2007,Marseille,Lille,1,3,A,1.73,3.57,5.82,1.67,3.2,5.5
20/04/08,2007,Toulouse,Bordeaux,0,1,A,3.0,3.02,2.74,3.1,3.0,2.29
19/04/08,2007,Auxerre,Metz,0,0,D,1.47,4.29,8.52,1.44,3.6,8.0
19/04/08,2007,Caen,Paris SG,3,0,H,2.99,3.03,2.73,2.63,3.0,2.63
19/04/08,2007,Nancy,Le Mans,1,1,D,1.95,3.36,4.58,1.73,3.0,5.5
19/04/08,2007,Nice,Monaco,0,2,A,2.11,3.22,4.09,2.0,3.0,3.8
19/04/08,2007,Rennes,Valenciennes,1,0,H,1.77,3.53,5.65,1.8,3.0,4.75
19/04/08,2007,St Etienne,Lorient,1,0,H,1.8,3.48,5.45,1.83,3.0,4.5
19/04/08,2007,Strasbourg,Lyon,1,2,A,5.62,3.54,1.77,5.0,3.4,1.67
19/04/08,2007,Lens,Sochaux,3,2,H,2.19,3.27,3.77,2.25,2.88,3.3
13/04/08,2007,Paris SG,Nice,2,3,A,1.93,3.31,4.8,1.91,3.0,4.2
13/04/08,2007,Bordeaux,Caen,2,1,H,1.49,4.18,8.35,1.44,3.6,8.0
12/04/08,2007,Le Mans,Auxerre,3,0,H,2.19,3.08,4.01,2.1,2.9,3.6
12/04/08,2007,Lille,Nancy,2,1,H,2.18,3.1,4.03,2.2,2.8,3.5
12/04/08,2007,Lorient,Lens,1,0,H,2.41,3.13,3.38,2.2,2.88,3.4
12/04/08,2007,Metz,Marseille,1,2,A,5.66,3.63,1.73,4.75,3.25,1.73
12/04/08,2007,Monaco,Toulouse,0,2,A,2.0,3.25,4.49,1.91,2.88,4.5
12/04/08,2007,Sochaux,St Etienne,1,1,D,2.18,3.14,3.95,2.0,2.88,4.0
12/04/08,2007,Valenciennes,Strasbourg,2,0,H,2.06,3.22,4.17,2.0,2.88,4.0
12/04/08,2007,Lyon,Rennes,1,1,D,1.5,4.12,8.42,1.44,3.75,7.5
09/04/08,2007,St Etienne,Lens,2,0,H,2.18,3.21,3.82,1.5,3.0,1.5
06/04/08,2007,Marseille,Lyon,3,1,H,2.88,3.12,2.69,2.88,2.88,2.5
06/04/08,2007,Nancy,Paris SG,1,0,H,2.15,3.2,3.94,1.91,3.1,4.0
06/04/08,2007,Auxerre,Sochaux,0,1,A,2.36,3.07,3.56,2.29,3.0,3.1
05/04/08,2007,Caen,Valenciennes,1,0,H,2.33,3.13,3.55,2.1,3.0,3.5
05/04/08,2007,Lens,Metz,1,1,D,1.52,4.11,7.67,1.62,3.6,5.0
05/04/08,2007,Nice,Lille,0,0,D,2.48,2.97,3.44,2.38,2.88,3.1
05/04/08,2007,St Etienne,Le Mans,4,1,H,2.0,3.28,4.4,2.2,3.0,3.25
05/04/08,2007,Strasbourg,Monaco,0,2,A,2.4,3.07,3.48,2.38,2.88,3.1
05/04/08,2007,Toulouse,Lorient,0,0,D,2.25,3.1,3.81,2.38,2.88,3.1
05/04/08,2007,Rennes,Bordeaux,0,2,A,2.63,3.03,3.13,2.63,2.88,2.75
02/04/08,2007,Paris SG,Strasbourg,1,0,H,1.71,3.62,5.89,1.83,3.25,4.2
31/03/08,2007,Monaco,Rennes,1,2,A,2.27,3.05,3.77,2.25,3.0,3.2
30/03/08,2007,Lorient,Marseille,1,2,A,2.8,3.03,2.83,2.63,2.88,2.75
30/03/08,2007,Le Mans,Caen,1,1,D,1.79,3.4,5.29,1.8,3.25,4.33
30/03/08,2007,Lille,Auxerre,0,2,A,1.81,3.38,5.5,1.91,3.0,4.2
30/03/08,2007,Metz,Toulouse,0,2,A,2.91,3.01,2.75,2.5,3.0,2.75
30/03/08,2007,Sochaux,Nice,1,0,H,2.14,3.11,3.97,2.38,2.88,3.1
30/03/08,2007,Valenciennes,Lyon,1,2,A,3.96,3.29,2.06,3.75,3.1,2.0
29/03/08,2007,Bordeaux,Nancy,2,1,H,1.8,3.41,5.43,1.91,3.0,4.2
23/03/08,2007,Lyon,Paris SG,4,2,H,1.48,3.97,8.76,1.36,4.0,9.0
23/03/08,2007,Rennes,Lens,3,1,H,2.19,3.14,3.64,2.1,3.1,3.4
22/03/08,2007,Auxerre,St Etienne,1,3,A,2.18,3.17,3.74,2.0,3.2,3.6
22/03/08,2007,Caen,Monaco,4,1,H,2.83,3.0,2.8,2.6,3.1,2.6
22/03/08,2007,Marseille,Sochaux,0,1,A,1.63,3.66,6.55,1.53,3.6,5.0
22/03/08,2007,Nice,Lorient,1,2,A,2.09,3.01,4.34,1.83,2.88,5.0
22/03/08,2007,Strasbourg,Lille,0,1,A,3.0,2.86,2.8,2.5,2.88,2.88
22/03/08,2007,Toulouse,Le Mans,1,1,D,2.72,2.98,2.96,2.6,2.88,2.75
22/03/08,2007,Valenciennes,Bordeaux,3,1,H,2.92,3.05,2.67,2.75,3.2,2.38
22/03/08,2007,Nancy,Metz,2,1,H,1.44,4.15,8.85,1.44,3.75,7.5
16/03/08,2007,Lens,Marseille,3,3,D,2.39,2.92,3.56,2.63,3.0,2.6
16/03/08,2007,Bordeaux,Strasbourg,3,0,H,1.51,3.95,7.85,1.57,3.4,6.0
15/03/08,2007,Le Mans,Rennes,1,1,D,2.2,3.08,3.65,2.1,3.1,3.4
15/03/08,2007,Lille,Caen,5,0,H,1.77,3.42,5.2,1.83,2.88,5.0
15/03/08,2007,Lorient,Auxerre,1,1,D,2.16,3.0,3.9,2.1,3.0,3.5
15/03/08,2007,Metz,Nice,1,2,A,2.81,3.02,2.8,2.63,3.0,2.6
15/03/08,2007,Paris SG,Valenciennes,1,1,D,1.8,3.36,5.15,1.73,3.2,5.0
15/03/08,2007,Sochaux,Nancy,1,1,D,2.29,3.0,3.5,2.29,2.88,3.2
15/03/08,2007,St Etienne,Toulouse,0,0,D,1.78,3.33,5.58,1.8,3.0,4.75
15/03/08,2007,Monaco,Lyon,0,3,A,3.56,3.09,2.25,3.25,3.2,2.1
11/03/08,2007,Lens,Lille,1,2,A,2.25,2.99,3.81,2.29,2.88,3.2
09/03/08,2007,Lyon,Bordeaux,4,2,H,1.81,3.4,5.2,1.73,3.25,4.75
09/03/08,2007,Marseille,St Etienne,2,0,H,1.72,3.5,5.85,1.73,3.2,5.0
08/03/08,2007,Auxerre,Lens,0,0,D,2.25,3.0,3.75,2.2,2.88,3.4
08/03/08,2007,Caen,Lorient,0,0,D,2.33,3.05,3.5,2.4,2.88,3.0
08/03/08,2007,Nancy,Monaco,2,0,H,2.1,3.06,4.21,2.0,3.0,3.5
08/03/08,2007,Nice,Le Mans,0,0,D,2.23,3.08,3.72,2.2,2.88,3.4
08/03/08,2007,Strasbourg,Metz,2,3,A,1.81,3.3,5.35,1.8,3.1,4.59
08/03/08,2007,Toulouse,Sochaux,1,2,A,2.45,3.05,3.25,2.29,2.9,3.2
08/03/08,2007,Valenciennes,Lille,0,0,D,2.41,2.97,3.46,2.29,2.9,3.2
08/03/08,2007,Rennes,Paris SG,2,0,H,2.49,3.04,3.21,2.29,2.88,3.2
